,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
1480,107766,Female,Loyal Customer,28,Personal Travel,Eco,405,3,5,3,1,3,3,3,3,3,3,4,4,5,3,53,58.0,neutral or dissatisfied
1481,12727,Male,disloyal Customer,16,Business travel,Eco,721,2,2,2,4,3,2,3,3,1,3,3,4,4,3,0,12.0,neutral or dissatisfied
1482,47868,Male,Loyal Customer,56,Business travel,Eco,550,3,2,3,3,2,3,2,2,4,4,3,1,4,2,0,0.0,neutral or dissatisfied
1483,12501,Female,disloyal Customer,28,Business travel,Eco Plus,190,3,3,3,4,3,1,1,4,5,3,4,1,1,1,142,129.0,neutral or dissatisfied
1484,108950,Male,disloyal Customer,23,Business travel,Business,542,5,0,5,3,2,0,2,2,5,5,4,5,5,2,24,18.0,satisfied
1485,92388,Male,Loyal Customer,59,Business travel,Business,2139,1,1,1,1,4,5,5,4,4,5,4,3,4,5,0,8.0,satisfied
1486,41423,Male,Loyal Customer,65,Personal Travel,Eco,641,3,4,3,3,1,3,1,1,4,3,4,5,4,1,15,16.0,neutral or dissatisfied
1487,125872,Male,Loyal Customer,34,Business travel,Eco,993,5,5,3,5,5,5,5,5,5,4,2,1,5,5,56,52.0,satisfied
1488,94382,Male,Loyal Customer,53,Business travel,Business,2659,2,2,2,2,5,4,5,5,5,5,4,4,5,3,1,2.0,satisfied
1489,63749,Male,Loyal Customer,51,Personal Travel,Eco,1660,3,5,3,4,2,3,1,2,3,4,4,5,5,2,3,0.0,neutral or dissatisfied
1490,111437,Male,Loyal Customer,51,Business travel,Business,3748,5,5,5,5,3,5,5,4,4,4,4,4,4,3,24,17.0,satisfied
1491,72933,Male,Loyal Customer,58,Business travel,Business,1096,1,1,1,1,2,5,4,4,4,4,4,4,4,4,24,28.0,satisfied
1492,122376,Male,Loyal Customer,37,Business travel,Business,529,4,1,1,1,2,3,4,4,4,4,4,3,4,2,0,0.0,neutral or dissatisfied
1493,3527,Male,Loyal Customer,23,Business travel,Eco,557,1,2,4,2,1,1,2,1,4,4,4,3,3,1,0,0.0,neutral or dissatisfied
1494,120914,Male,Loyal Customer,59,Business travel,Business,2352,2,2,2,2,3,4,5,4,4,5,4,5,4,5,21,21.0,satisfied
1495,16543,Male,Loyal Customer,28,Business travel,Business,2150,1,1,1,1,4,4,4,4,5,5,1,4,4,4,0,0.0,satisfied
1496,7242,Male,Loyal Customer,42,Business travel,Eco,139,4,2,2,2,4,4,4,4,2,1,2,5,3,4,0,0.0,satisfied
1497,62653,Female,Loyal Customer,53,Personal Travel,Eco,1781,3,5,2,5,2,5,5,3,3,2,3,5,3,3,0,0.0,neutral or dissatisfied
1498,113818,Male,Loyal Customer,17,Personal Travel,Eco Plus,414,3,3,4,1,5,4,5,5,1,1,1,3,2,5,4,2.0,neutral or dissatisfied
1499,23516,Female,disloyal Customer,22,Business travel,Eco,349,1,3,2,3,2,2,3,1,3,3,3,3,4,3,204,197.0,neutral or dissatisfied
1500,80175,Male,disloyal Customer,56,Business travel,Eco,975,2,2,2,4,2,5,5,3,1,3,3,5,5,5,0,0.0,neutral or dissatisfied
1501,127894,Female,Loyal Customer,46,Business travel,Business,1671,1,1,1,1,2,3,4,2,2,2,2,3,2,4,2,0.0,satisfied
1502,101891,Female,Loyal Customer,33,Business travel,Business,2039,1,1,1,1,4,4,4,4,4,4,4,4,4,5,15,0.0,satisfied
1503,53949,Female,Loyal Customer,23,Business travel,Business,3130,3,3,3,3,3,3,3,3,3,5,2,1,2,3,7,0.0,neutral or dissatisfied
1504,21167,Female,Loyal Customer,51,Business travel,Business,2324,5,5,5,5,3,5,4,4,4,4,5,5,4,4,0,38.0,satisfied
1505,60052,Female,Loyal Customer,65,Personal Travel,Eco Plus,997,1,5,2,2,2,4,5,5,5,2,1,5,5,4,7,6.0,neutral or dissatisfied
1506,71429,Male,Loyal Customer,43,Business travel,Business,867,2,2,2,2,4,5,5,4,4,4,4,4,4,3,29,17.0,satisfied
1507,66283,Female,Loyal Customer,39,Business travel,Eco Plus,460,4,3,3,3,4,4,4,4,2,4,1,4,4,4,0,0.0,satisfied
1508,96607,Female,Loyal Customer,45,Business travel,Business,972,2,2,2,2,2,5,5,5,5,5,5,4,5,5,0,0.0,satisfied
1509,36951,Female,disloyal Customer,16,Business travel,Eco,901,1,1,1,3,5,1,5,5,3,4,4,2,4,5,0,0.0,neutral or dissatisfied
1510,43327,Female,Loyal Customer,36,Business travel,Eco,347,4,3,3,3,4,4,4,4,1,5,2,5,4,4,4,0.0,satisfied
1511,77910,Male,Loyal Customer,68,Personal Travel,Eco,456,2,3,2,1,2,2,2,2,4,1,4,2,5,2,25,13.0,neutral or dissatisfied
1512,4173,Female,Loyal Customer,23,Personal Travel,Eco,427,2,3,2,4,2,2,2,2,1,2,4,2,4,2,0,0.0,neutral or dissatisfied
1513,29753,Male,disloyal Customer,22,Business travel,Eco,199,3,5,3,5,5,3,5,5,5,4,4,4,5,5,0,0.0,neutral or dissatisfied
1514,111942,Male,Loyal Customer,56,Business travel,Business,2057,3,3,2,3,3,4,4,2,2,2,2,3,2,4,0,0.0,satisfied
1515,34323,Female,disloyal Customer,22,Business travel,Eco,2454,2,3,3,4,5,2,5,5,3,4,4,1,4,5,14,28.0,neutral or dissatisfied
1516,104279,Female,Loyal Customer,18,Personal Travel,Eco,1749,2,2,2,3,3,2,3,3,1,5,2,2,3,3,7,0.0,neutral or dissatisfied
1517,59353,Female,Loyal Customer,35,Business travel,Business,2338,5,5,5,5,4,4,4,5,5,5,5,4,5,4,0,0.0,satisfied
1518,86577,Female,disloyal Customer,29,Business travel,Eco,1269,4,5,5,3,5,5,4,5,2,2,4,3,3,5,26,30.0,neutral or dissatisfied
1519,29642,Male,Loyal Customer,43,Personal Travel,Eco,1448,0,4,0,3,3,0,3,3,3,3,1,3,5,3,0,0.0,satisfied
1520,127522,Female,Loyal Customer,30,Business travel,Business,1506,1,5,1,1,5,5,5,5,4,5,4,4,5,5,31,29.0,satisfied
1521,29336,Female,Loyal Customer,40,Personal Travel,Eco,933,5,4,5,3,1,5,1,1,3,5,5,5,5,1,0,4.0,satisfied
1522,128071,Male,Loyal Customer,28,Business travel,Business,2917,1,1,1,1,5,5,5,3,3,4,4,5,5,5,16,18.0,satisfied
1523,65901,Female,Loyal Customer,32,Business travel,Eco,569,3,1,1,1,3,4,3,3,1,1,3,2,4,3,12,12.0,neutral or dissatisfied
1524,9044,Female,Loyal Customer,56,Business travel,Business,2905,2,2,2,2,5,4,4,4,4,4,5,5,4,5,0,6.0,satisfied
1525,116231,Male,Loyal Customer,20,Personal Travel,Eco,358,3,5,3,4,4,3,2,4,4,1,3,1,5,4,0,0.0,neutral or dissatisfied
1526,48489,Male,Loyal Customer,24,Business travel,Business,833,5,5,2,5,5,5,5,5,3,4,1,5,5,5,34,23.0,satisfied
1527,87487,Female,Loyal Customer,46,Business travel,Business,3983,4,4,4,4,4,5,4,4,4,4,4,5,4,5,1,0.0,satisfied
1528,86240,Female,Loyal Customer,63,Personal Travel,Eco,226,4,5,4,4,2,4,4,3,3,4,3,5,3,5,15,13.0,neutral or dissatisfied
1529,42095,Male,Loyal Customer,28,Business travel,Eco,898,0,0,0,4,5,0,5,5,4,2,1,1,3,5,0,0.0,satisfied
1530,105372,Male,Loyal Customer,39,Business travel,Business,369,3,3,3,3,5,5,4,5,5,5,5,3,5,5,0,0.0,satisfied
1531,110095,Female,disloyal Customer,23,Business travel,Eco,1072,3,3,3,2,1,3,1,1,5,2,5,3,5,1,0,5.0,neutral or dissatisfied
1532,126644,Female,Loyal Customer,48,Business travel,Eco,602,2,3,3,3,4,3,4,2,2,2,2,2,2,3,0,0.0,neutral or dissatisfied
1533,86887,Female,Loyal Customer,59,Business travel,Business,1708,0,0,0,2,2,5,5,4,4,4,4,3,4,3,34,37.0,satisfied
1534,26308,Male,Loyal Customer,41,Business travel,Eco,2139,4,2,2,2,4,4,4,4,3,1,3,1,5,4,18,8.0,satisfied
1535,15130,Male,Loyal Customer,42,Business travel,Business,1678,5,5,5,5,3,4,4,5,5,5,5,1,5,1,0,0.0,satisfied
1536,87216,Female,Loyal Customer,20,Personal Travel,Eco,946,3,2,3,3,4,3,4,4,3,2,3,1,3,4,0,0.0,neutral or dissatisfied
1537,104588,Male,Loyal Customer,67,Business travel,Business,369,2,2,2,2,1,4,3,5,5,5,5,2,5,2,0,0.0,satisfied
1538,117916,Female,Loyal Customer,50,Business travel,Business,3955,2,2,2,2,4,5,5,4,4,4,4,5,4,5,59,52.0,satisfied
1539,8179,Male,Loyal Customer,60,Business travel,Business,1512,3,3,3,3,4,3,2,3,3,3,3,4,3,4,12,1.0,neutral or dissatisfied
1540,76276,Male,Loyal Customer,25,Business travel,Business,1927,2,1,1,1,2,2,2,2,1,2,3,3,4,2,0,4.0,neutral or dissatisfied
1541,128544,Male,Loyal Customer,49,Business travel,Business,1964,0,0,0,3,4,5,4,2,2,2,2,5,2,3,0,0.0,satisfied
1542,42873,Female,Loyal Customer,28,Business travel,Business,3689,2,1,1,1,2,2,2,2,4,4,3,3,3,2,0,1.0,neutral or dissatisfied
1543,63826,Female,Loyal Customer,45,Business travel,Business,1192,3,3,3,3,5,5,4,4,4,4,4,5,4,3,0,2.0,satisfied
1544,20148,Female,disloyal Customer,22,Business travel,Eco,403,1,0,1,4,2,1,5,2,2,1,5,4,4,2,34,32.0,neutral or dissatisfied
1545,63456,Male,Loyal Customer,45,Business travel,Business,337,5,5,2,5,3,5,5,4,4,4,4,5,4,4,99,104.0,satisfied
1546,1193,Male,Loyal Customer,35,Personal Travel,Eco,482,4,4,4,1,5,4,5,5,3,5,4,1,2,5,0,46.0,neutral or dissatisfied
1547,3562,Male,Loyal Customer,42,Business travel,Business,3040,2,3,3,3,1,1,1,2,2,2,2,1,2,4,0,6.0,neutral or dissatisfied
1548,36547,Male,disloyal Customer,31,Business travel,Business,1185,3,4,4,1,3,4,3,3,3,1,3,4,3,3,5,43.0,neutral or dissatisfied
1549,77972,Male,Loyal Customer,44,Business travel,Business,332,3,3,2,3,3,4,4,4,4,4,4,3,4,3,0,0.0,satisfied
1550,39634,Male,Loyal Customer,66,Personal Travel,Eco Plus,954,3,4,2,4,3,2,3,3,3,3,4,4,4,3,0,0.0,neutral or dissatisfied
1551,127396,Male,Loyal Customer,42,Business travel,Eco,1009,4,1,1,1,4,4,4,4,4,1,2,3,3,4,12,10.0,neutral or dissatisfied
1552,106999,Male,Loyal Customer,41,Personal Travel,Eco,937,3,5,3,3,4,3,4,4,4,5,5,3,5,4,7,0.0,neutral or dissatisfied
1553,51460,Male,Loyal Customer,8,Personal Travel,Eco Plus,266,1,3,1,2,3,1,3,3,3,1,2,1,2,3,0,0.0,neutral or dissatisfied
1554,41763,Female,Loyal Customer,43,Personal Travel,Eco,491,3,3,3,1,4,2,3,5,5,3,5,4,5,4,0,0.0,neutral or dissatisfied
1555,123276,Male,Loyal Customer,22,Personal Travel,Eco,468,2,5,2,2,5,2,5,5,2,3,4,3,3,5,0,0.0,neutral or dissatisfied
1556,89112,Female,Loyal Customer,52,Business travel,Business,1947,4,2,2,2,1,3,3,4,4,4,4,2,4,1,31,12.0,neutral or dissatisfied
1557,25845,Female,Loyal Customer,54,Business travel,Business,2201,2,2,2,2,4,4,5,4,4,4,4,3,4,4,0,0.0,satisfied
1558,61393,Male,Loyal Customer,46,Business travel,Business,1699,5,1,3,1,2,3,2,5,5,4,5,3,5,4,0,0.0,neutral or dissatisfied
1559,17104,Male,Loyal Customer,51,Personal Travel,Eco,416,2,4,2,4,4,2,1,4,4,4,2,4,3,4,0,0.0,neutral or dissatisfied
1560,85863,Male,disloyal Customer,23,Business travel,Eco,920,4,4,4,3,4,4,4,4,5,4,3,5,4,4,9,3.0,satisfied
1561,52230,Female,disloyal Customer,46,Business travel,Eco,370,0,5,0,5,2,0,2,2,4,3,4,4,5,2,0,0.0,satisfied
1562,63636,Female,Loyal Customer,30,Business travel,Eco,602,3,3,3,3,3,3,3,3,3,3,4,1,4,3,0,0.0,neutral or dissatisfied
1563,8124,Female,disloyal Customer,21,Business travel,Eco,335,2,5,2,2,3,2,3,3,5,5,4,3,5,3,0,0.0,neutral or dissatisfied
1564,29363,Male,Loyal Customer,50,Business travel,Business,2409,2,2,2,2,4,4,4,1,4,5,5,4,1,4,67,82.0,satisfied
1565,984,Male,Loyal Customer,37,Business travel,Business,2329,3,3,2,3,1,1,5,4,4,5,4,4,4,1,0,0.0,satisfied
1566,18308,Female,Loyal Customer,45,Personal Travel,Business,549,1,5,1,3,1,1,1,5,4,5,4,1,5,1,170,155.0,neutral or dissatisfied
1567,117293,Male,Loyal Customer,60,Business travel,Business,1760,3,3,3,3,4,4,4,4,4,4,4,3,4,3,1,0.0,satisfied
1568,125027,Female,disloyal Customer,24,Business travel,Eco,184,3,3,3,3,1,3,5,1,4,4,3,1,3,1,0,0.0,neutral or dissatisfied
1569,127739,Female,Loyal Customer,53,Business travel,Business,255,0,0,0,2,5,4,4,3,3,3,3,5,3,5,51,45.0,satisfied
1570,29104,Male,Loyal Customer,48,Personal Travel,Eco,956,3,4,3,1,5,3,5,5,5,4,4,4,4,5,0,5.0,neutral or dissatisfied
1571,6408,Male,Loyal Customer,43,Personal Travel,Eco,315,3,4,4,1,2,4,2,2,1,5,5,4,3,2,0,1.0,neutral or dissatisfied
1572,30558,Male,disloyal Customer,26,Business travel,Business,628,2,2,2,4,5,2,5,5,5,2,4,4,5,5,0,0.0,neutral or dissatisfied
1573,87346,Female,disloyal Customer,65,Business travel,Business,425,4,4,4,5,4,4,4,4,3,2,4,5,5,4,19,2.0,neutral or dissatisfied
1574,119990,Female,Loyal Customer,62,Personal Travel,Eco Plus,1009,2,3,2,4,3,4,1,5,5,2,5,4,5,5,0,0.0,neutral or dissatisfied
1575,65797,Male,disloyal Customer,28,Business travel,Business,1389,4,4,4,1,5,4,5,5,3,3,5,3,4,5,0,0.0,neutral or dissatisfied
1576,112003,Female,disloyal Customer,51,Business travel,Eco Plus,533,3,3,3,3,5,3,5,5,1,5,4,4,4,5,0,0.0,neutral or dissatisfied
1577,102378,Female,disloyal Customer,43,Business travel,Eco,223,1,0,1,1,5,1,5,5,3,4,5,1,4,5,0,0.0,neutral or dissatisfied
1578,19449,Female,Loyal Customer,43,Business travel,Eco,363,1,5,5,5,4,3,4,2,2,1,2,2,2,4,28,30.0,neutral or dissatisfied
1579,12070,Male,Loyal Customer,20,Personal Travel,Eco,351,5,5,5,5,3,5,3,3,5,3,5,5,5,3,0,0.0,satisfied
1580,15231,Male,Loyal Customer,43,Business travel,Eco,445,2,5,5,5,2,2,2,2,1,4,2,3,3,2,47,50.0,satisfied
1581,88544,Male,Loyal Customer,15,Personal Travel,Eco,270,3,2,5,2,1,5,1,1,3,2,3,4,2,1,7,5.0,neutral or dissatisfied
1582,83549,Male,Loyal Customer,40,Personal Travel,Eco Plus,1121,2,4,2,1,5,2,5,5,4,3,4,3,4,5,0,0.0,neutral or dissatisfied
1583,87267,Female,Loyal Customer,41,Business travel,Business,2347,5,5,5,5,5,4,5,5,5,5,5,3,5,3,0,0.0,satisfied
1584,29010,Male,disloyal Customer,37,Business travel,Business,272,3,3,3,1,4,3,4,4,3,2,2,2,2,4,0,0.0,neutral or dissatisfied
1585,107641,Male,Loyal Customer,53,Business travel,Business,405,2,2,5,2,3,4,5,5,5,5,5,4,5,5,32,30.0,satisfied
1586,93678,Male,Loyal Customer,26,Personal Travel,Eco,655,1,1,1,3,4,1,1,4,2,5,4,4,3,4,0,0.0,neutral or dissatisfied
1587,26212,Female,Loyal Customer,38,Business travel,Business,181,1,1,1,1,5,1,1,4,4,4,5,4,4,4,0,0.0,satisfied
1588,9092,Male,Loyal Customer,42,Business travel,Business,3672,1,1,1,1,3,5,5,4,4,4,4,4,4,3,0,0.0,satisfied
1589,41924,Female,Loyal Customer,58,Business travel,Eco,129,5,3,3,3,3,5,5,5,5,5,5,3,5,5,3,,satisfied
1590,94129,Female,Loyal Customer,42,Business travel,Business,3998,3,3,3,3,4,4,4,5,5,5,5,5,5,3,32,34.0,satisfied
1591,106650,Female,disloyal Customer,25,Business travel,Eco Plus,861,2,2,2,4,3,2,4,3,1,3,4,4,3,3,0,0.0,neutral or dissatisfied
1592,111617,Female,Loyal Customer,42,Business travel,Eco,1014,3,3,3,3,3,2,1,3,3,3,3,4,3,4,43,24.0,neutral or dissatisfied
1593,19025,Female,Loyal Customer,20,Personal Travel,Eco,788,1,4,1,3,2,1,2,2,2,5,3,1,4,2,0,0.0,neutral or dissatisfied
1594,32299,Female,Loyal Customer,45,Business travel,Business,2427,1,1,5,1,5,2,1,4,4,5,5,3,4,4,14,14.0,satisfied
1595,1178,Female,Loyal Customer,19,Personal Travel,Eco,482,4,2,4,4,5,4,5,5,1,3,3,4,3,5,8,6.0,neutral or dissatisfied
1596,55267,Male,disloyal Customer,24,Business travel,Eco,709,3,3,3,4,4,3,4,4,5,3,2,5,1,4,0,0.0,neutral or dissatisfied
1597,88983,Female,Loyal Customer,61,Personal Travel,Eco,1340,1,5,1,1,5,4,4,2,2,1,2,3,2,3,104,79.0,neutral or dissatisfied
1598,89605,Female,Loyal Customer,39,Business travel,Business,3863,1,2,1,1,3,4,5,4,4,4,4,3,4,5,0,0.0,satisfied
1599,95439,Male,Loyal Customer,49,Business travel,Business,562,5,5,5,5,2,5,5,5,5,4,5,3,5,4,0,0.0,satisfied
1600,12448,Female,Loyal Customer,37,Personal Travel,Eco,190,4,4,4,4,4,1,1,4,3,4,4,1,5,1,258,247.0,neutral or dissatisfied
1601,26858,Female,disloyal Customer,21,Business travel,Eco,224,3,3,3,3,2,3,2,2,3,4,2,4,1,2,0,20.0,neutral or dissatisfied
1602,86312,Female,disloyal Customer,27,Business travel,Eco Plus,356,2,2,2,4,5,2,5,5,4,2,3,3,4,5,0,0.0,neutral or dissatisfied
1603,126217,Female,disloyal Customer,33,Business travel,Eco,328,3,2,3,3,2,3,2,2,1,5,3,3,4,2,6,6.0,neutral or dissatisfied
1604,124793,Male,Loyal Customer,63,Business travel,Eco,280,2,5,5,5,3,2,3,3,2,4,3,1,4,3,0,0.0,neutral or dissatisfied
1605,79,Female,Loyal Customer,70,Personal Travel,Eco,108,5,4,0,3,4,4,4,3,3,0,3,5,3,5,50,41.0,satisfied
1606,120831,Male,disloyal Customer,27,Business travel,Business,920,1,1,1,3,4,1,1,4,5,3,5,5,4,4,0,10.0,neutral or dissatisfied
1607,57679,Female,Loyal Customer,43,Business travel,Business,3537,3,3,1,3,2,5,4,3,3,4,3,5,3,3,33,8.0,satisfied
1608,89648,Male,disloyal Customer,19,Business travel,Eco,1096,3,3,3,3,3,4,4,2,1,3,4,4,2,4,132,102.0,neutral or dissatisfied
1609,114588,Male,Loyal Customer,62,Business travel,Business,2349,3,2,2,2,2,4,4,3,3,3,3,4,3,1,2,0.0,neutral or dissatisfied
1610,123966,Male,Loyal Customer,58,Business travel,Business,2002,3,3,3,3,2,4,5,4,4,4,4,3,4,5,0,0.0,satisfied
1611,121670,Female,Loyal Customer,30,Business travel,Business,511,3,1,1,1,3,3,3,3,1,3,3,2,3,3,28,32.0,neutral or dissatisfied
1612,46690,Male,Loyal Customer,28,Personal Travel,Eco,73,2,2,2,4,3,2,3,3,4,3,4,2,3,3,0,0.0,neutral or dissatisfied
1613,1480,Female,Loyal Customer,42,Business travel,Business,737,4,2,3,2,2,4,4,4,4,3,4,1,4,2,0,3.0,neutral or dissatisfied
1614,77238,Female,Loyal Customer,23,Business travel,Business,1590,2,1,5,5,2,2,2,2,3,3,3,4,3,2,0,0.0,neutral or dissatisfied
1615,64787,Male,disloyal Customer,25,Business travel,Eco,190,1,2,0,4,5,0,5,5,2,4,3,1,3,5,0,0.0,neutral or dissatisfied
1616,117807,Male,Loyal Customer,35,Business travel,Business,2506,5,5,4,5,2,5,5,5,5,5,5,3,5,5,0,0.0,satisfied
1617,40745,Male,Loyal Customer,43,Business travel,Business,2554,3,3,3,3,3,3,4,4,4,4,4,1,4,2,7,0.0,satisfied
1618,66529,Female,Loyal Customer,45,Personal Travel,Business,733,3,3,2,3,1,4,4,4,4,2,4,4,4,1,30,14.0,neutral or dissatisfied
1619,113901,Male,Loyal Customer,35,Business travel,Business,2295,2,5,5,5,4,2,2,2,2,2,2,1,2,2,24,15.0,neutral or dissatisfied
1620,84032,Female,Loyal Customer,48,Personal Travel,Eco Plus,321,3,3,4,1,4,5,1,3,3,4,3,3,3,2,0,2.0,neutral or dissatisfied
1621,106587,Female,Loyal Customer,8,Personal Travel,Eco,333,4,5,4,2,1,4,1,1,5,2,5,4,4,1,0,0.0,neutral or dissatisfied
1622,7191,Female,Loyal Customer,30,Business travel,Eco,135,4,1,1,1,4,4,4,4,1,1,1,2,1,4,0,0.0,neutral or dissatisfied
1623,114205,Female,disloyal Customer,28,Business travel,Business,846,2,2,2,1,2,2,2,2,4,4,5,4,5,2,35,40.0,neutral or dissatisfied
1624,89049,Female,Loyal Customer,43,Business travel,Business,2139,4,4,4,4,2,5,5,4,4,4,4,3,4,4,0,0.0,satisfied
1625,69747,Male,Loyal Customer,37,Business travel,Business,1610,2,5,5,5,2,3,4,2,2,2,2,3,2,4,0,0.0,neutral or dissatisfied
1626,102108,Female,disloyal Customer,61,Business travel,Business,258,3,3,3,1,4,3,4,4,3,3,5,4,5,4,48,41.0,neutral or dissatisfied
1627,126152,Male,disloyal Customer,45,Business travel,Eco,468,1,3,1,4,1,1,1,1,3,3,3,4,4,1,0,8.0,neutral or dissatisfied
1628,47774,Male,Loyal Customer,64,Business travel,Eco,834,5,5,5,5,5,5,5,5,2,1,5,3,5,5,0,21.0,satisfied
1629,121603,Male,Loyal Customer,18,Personal Travel,Eco,936,3,5,3,3,5,3,5,5,3,3,5,4,4,5,0,0.0,neutral or dissatisfied
1630,9293,Male,Loyal Customer,27,Personal Travel,Eco,1201,4,5,4,4,4,4,2,4,2,1,4,4,1,4,15,32.0,neutral or dissatisfied
1631,41133,Male,disloyal Customer,37,Business travel,Business,216,4,4,4,3,2,4,2,2,1,3,4,1,3,2,90,76.0,neutral or dissatisfied
1632,73420,Male,Loyal Customer,38,Business travel,Business,797,1,4,4,4,1,4,4,1,1,1,1,4,1,1,0,0.0,neutral or dissatisfied
1633,80170,Male,Loyal Customer,22,Business travel,Business,2475,1,2,3,2,1,1,1,1,4,4,3,4,4,1,0,0.0,neutral or dissatisfied
1634,52243,Female,disloyal Customer,39,Business travel,Business,370,1,1,1,3,1,1,1,1,1,2,3,1,3,1,61,67.0,neutral or dissatisfied
1635,9689,Male,Loyal Customer,45,Business travel,Business,3166,1,1,1,1,2,5,1,5,5,5,5,2,5,3,40,68.0,satisfied
1636,29988,Male,Loyal Customer,43,Business travel,Eco,399,4,5,5,5,4,4,4,4,1,3,3,3,4,4,0,0.0,satisfied
1637,59150,Female,Loyal Customer,54,Business travel,Business,1846,1,1,3,1,5,4,4,4,4,4,4,4,4,4,0,0.0,satisfied
1638,106249,Female,Loyal Customer,55,Personal Travel,Eco,1167,1,4,1,1,5,4,5,4,4,1,4,3,4,4,58,39.0,neutral or dissatisfied
1639,14402,Female,Loyal Customer,10,Personal Travel,Eco,789,1,4,1,4,1,1,1,1,4,2,5,4,4,1,0,0.0,neutral or dissatisfied
1640,57616,Female,Loyal Customer,49,Business travel,Business,2241,4,4,4,4,2,5,4,4,4,4,5,3,4,4,0,0.0,satisfied
1641,102247,Female,Loyal Customer,41,Business travel,Eco,407,2,3,3,3,3,2,3,3,3,5,3,4,3,3,18,21.0,neutral or dissatisfied
1642,108683,Female,Loyal Customer,31,Business travel,Business,577,4,4,4,4,4,4,4,4,3,3,4,3,5,4,0,0.0,satisfied
1643,30154,Male,Loyal Customer,70,Personal Travel,Eco,204,1,3,0,2,4,0,3,4,2,2,2,2,2,4,44,48.0,neutral or dissatisfied
1644,18742,Female,Loyal Customer,42,Business travel,Business,2113,2,2,2,2,1,5,2,5,5,5,5,4,5,5,11,0.0,satisfied
1645,23525,Female,Loyal Customer,38,Business travel,Eco Plus,303,4,1,1,1,4,4,4,4,5,5,5,4,4,4,26,39.0,satisfied
1646,54569,Female,disloyal Customer,26,Business travel,Eco Plus,925,3,3,3,3,1,3,1,1,3,2,4,1,4,1,1,4.0,neutral or dissatisfied
1647,124716,Female,Loyal Customer,49,Personal Travel,Eco,399,2,3,2,2,3,4,3,4,4,2,4,1,4,3,0,0.0,neutral or dissatisfied
1648,75828,Male,Loyal Customer,52,Business travel,Business,1440,5,5,5,5,5,5,4,4,4,4,4,5,4,5,0,0.0,satisfied
1649,100561,Female,Loyal Customer,58,Business travel,Business,2091,4,4,4,4,3,5,5,5,5,5,5,4,5,4,0,0.0,satisfied
1650,108934,Male,Loyal Customer,33,Personal Travel,Eco,1183,2,5,1,3,4,1,4,4,4,4,3,4,4,4,0,0.0,neutral or dissatisfied
1651,118859,Female,Loyal Customer,36,Personal Travel,Eco Plus,646,1,1,1,3,1,3,3,1,1,3,4,3,3,3,155,138.0,neutral or dissatisfied
1652,37796,Female,disloyal Customer,39,Business travel,Eco Plus,628,2,2,2,3,4,2,4,4,2,2,3,2,3,4,109,100.0,neutral or dissatisfied
1653,107537,Female,Loyal Customer,49,Business travel,Business,1521,5,5,5,5,4,4,4,4,5,5,4,4,5,4,202,207.0,satisfied
1654,107665,Male,Loyal Customer,43,Business travel,Business,251,4,4,5,4,4,5,5,4,4,4,4,4,4,3,8,0.0,satisfied
1655,63689,Female,Loyal Customer,39,Business travel,Business,1696,1,4,4,4,1,1,1,2,1,3,3,1,1,1,951,940.0,neutral or dissatisfied
1656,121840,Male,Loyal Customer,51,Business travel,Eco,366,1,2,2,2,1,1,1,1,4,3,3,3,3,1,8,3.0,neutral or dissatisfied
1657,6399,Male,Loyal Customer,43,Personal Travel,Eco,296,2,5,5,4,4,5,4,4,5,5,4,5,5,4,0,0.0,neutral or dissatisfied
1658,26465,Male,Loyal Customer,42,Personal Travel,Eco,925,2,3,2,3,5,2,5,5,3,3,3,1,4,5,0,8.0,neutral or dissatisfied
1659,69855,Male,Loyal Customer,33,Personal Travel,Eco,1055,1,4,1,4,2,1,1,2,5,3,4,5,4,2,0,0.0,neutral or dissatisfied
1660,117113,Female,disloyal Customer,16,Business travel,Eco,304,0,0,0,3,3,0,3,3,4,1,5,2,1,3,3,0.0,satisfied
1661,60127,Male,Loyal Customer,40,Business travel,Eco,1050,2,5,5,5,2,3,2,2,4,4,4,4,4,2,0,0.0,neutral or dissatisfied
1662,87232,Female,disloyal Customer,25,Business travel,Business,946,2,0,2,1,4,2,4,4,5,5,4,4,5,4,0,0.0,neutral or dissatisfied
1663,15965,Male,Loyal Customer,23,Personal Travel,Eco,473,1,3,1,3,4,1,4,4,5,5,4,5,4,4,0,0.0,neutral or dissatisfied
1664,16941,Female,disloyal Customer,37,Business travel,Eco,420,4,0,4,5,4,4,4,4,2,4,3,2,4,4,3,0.0,neutral or dissatisfied
1665,43733,Female,Loyal Customer,67,Personal Travel,Eco Plus,257,3,2,3,3,4,3,3,4,4,3,4,2,4,2,0,0.0,neutral or dissatisfied
1666,23499,Female,Loyal Customer,46,Business travel,Eco,303,4,2,2,2,2,1,1,3,3,4,3,2,3,1,26,21.0,neutral or dissatisfied
1667,123327,Female,Loyal Customer,60,Business travel,Eco Plus,107,1,5,5,5,1,4,3,1,1,1,1,4,1,2,0,0.0,neutral or dissatisfied
